#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
pSCATT	NC_017585.1	1282681	1283940	+	-	-	SCATT_RS33425	WP_014627023.1	419	DUF2029 domain-containing protein
pSCATT	NC_017585.1	1283987	1285117	-	-	-	SCATT_RS33430	WP_014150913.1	376	hypothetical protein
pSCATT	NC_017585.1	1285314	1286222	-	-	-	SCATT_RS33435	WP_014150912.1	302	AraC family transcriptional regulator
pSCATT	NC_017585.1	1286537	1288156	+	-	-	SCATT_RS33440	WP_014150911.1	539	cellulose-binding protein II
pSCATT	NC_017585.1	1288191	1288667	-	-	-	SCATT_RS33445	WP_041823876.1	158	hypothetical protein
pSCATT	NC_017585.1	1288745	1289602	-	-	-	SCATT_RS33450	WP_014150909.1	285	hypothetical protein
pSCATT	NC_017585.1	1289599	1290402	-	-	-	SCATT_RS33455	WP_014150908.1	267	MerR family transcriptional regulator
pSCATT	NC_017585.1	1290436	1290642	-	-	-	SCATT_RS37380	WP_014627024.1	68	hypothetical protein
pSCATT	NC_017585.1	1290810	1291928	+	-	-	SCATT_RS33460	WP_042507794.1	372	serine/threonine-protein phosphatase
pSCATT	NC_017585.1	1291936	1292835	-	-	-	SCATT_RS33465	WP_014150906.1	299	hypothetical protein
pSCATT	NC_017585.1	1292927	1293895	-	-	-	SCATT_RS33470	WP_014150905.1	322	ketose-bisphosphate aldolase
pSCATT	NC_017585.1	1293984	1294874	-	-	-	SCATT_RS33475	WP_014150904.1	296	SIS domain-containing protein
pSCATT	NC_017585.1	1295207	1296541	+	-	-	SCATT_RS33480	WP_014150903.1	444	ABC transporter substrate-binding protein
pSCATT	NC_017585.1	1296553	1297500	+	-	-	SCATT_RS33485	WP_014150902.1	315	sugar ABC transporter permease
pSCATT	NC_017585.1	1297497	1298387	+	-	-	SCATT_RS33490	WP_014150901.1	296	carbohydrate ABC transporter permease
pSCATT	NC_017585.1	1298476	1299456	+	-	-	SCATT_RS33495	WP_014150899.1	326	sugar kinase
pSCATT	NC_017585.1	1299453	1300763	+	-	-	SCATT_RS33500	WP_014150898.1	436	alpha-glucosidase/alpha-galactosidase
pSCATT	NC_017585.1	1300853	1301611	+	-	-	SCATT_RS33505	WP_014627027.1	252	DeoR/GlpR transcriptional regulator
pSCATT	NC_017585.1	1301790	1302443	+	-	-	SCATT_RS33510	WP_078599766.1	217	SigE family RNA polymerase sigma factor
pSCATT	NC_017585.1	1302416	1302694	+	-	-	SCATT_RS33515	WP_014627029.1	92	hypothetical protein
pSCATT	NC_017585.1	1302761	1303993	+	-	-	SCATT_RS33520	WP_014150894.1	410	hypothetical protein
pSCATT	NC_017585.1	1304388	1306604	+	-	-	SCATT_RS33525	WP_014150893.1	738	serine/threonine protein kinase
pSCATT	NC_017585.1	1306745	1307419	+	-	-	SCATT_RS33530	WP_014150892.1	224	pyridoxamine 5\'-phosphate oxidase family protein
pSCATT	NC_017585.1	1307433	1309121	-	-	-	SCATT_RS33535	WP_014150891.1	562	peptidase S15
pSCATT	NC_017585.1	1309219	1309935	+	-	-	SCATT_RS33540	WP_014150890.1	238	hypothetical protein
pSCATT	NC_017585.1	1310103	1310492	+	-	-	SCATT_RS33545	WP_042507729.1	129	cupin domain-containing protein
pSCATT	NC_017585.1	1310428	1311114	-	-	-	SCATT_RS33550	WP_014150888.1	228	DNA-binding response regulator
pSCATT	NC_017585.1	1311111	1312274	-	-	-	SCATT_RS33555	WP_014150887.1	387	two-component sensor histidine kinase
pSCATT	NC_017585.1	1312427	1313281	-	-	-	SCATT_RS33560	WP_014150886.1	284	LysR family transcriptional regulator
pSCATT	NC_017585.1	1313351	1314253	+	-	-	SCATT_RS33565	WP_014150885.1	300	EamA family transporter
pSCATT	NC_017585.1	1314336	1314728	+	-	-	SCATT_RS33570	WP_014627034.1	130	hypothetical protein
pSCATT	NC_017585.1	1314741	1315589	-	-	-	SCATT_RS33575	WP_014150883.1	282	patatin
pSCATT	NC_017585.1	1315699	1316214	-	-	-	SCATT_RS33580	WP_014150882.1	171	N-acetyltransferase
pSCATT	NC_017585.1	1316467	1318698	-	-	katG	SCATT_RS33585	WP_014150881.1	743	catalase/peroxidase HPI
pSCATT	NC_017585.1	1318684	1318959	+	-	-	SCATT_RS37385	WP_014627036.1	91	hypothetical protein
pSCATT	NC_017585.1	1318981	1319397	+	-	-	SCATT_RS33590	WP_014150880.1	138	transcriptional repressor
pSCATT	NC_017585.1	1319417	1320706	-	-	-	SCATT_RS33595	WP_014150879.1	429	succinate-semialdehyde dehydrogenase
pSCATT	NC_017585.1	1320703	1322286	-	-	-	SCATT_RS33600	WP_014150878.1	527	2-nitropropane dioxygenase
pSCATT	NC_017585.1	1322283	1324385	-	-	-	SCATT_RS33605	WP_014150877.1	700	3-hydroxyacyl-ACP dehydratase
pSCATT	NC_017585.1	1324423	1327212	-	-	-	SCATT_RS33610	WP_014150876.1	929	KR domain-containing protein
pSCATT	NC_017585.1	1327238	1330156	-	-	-	SCATT_RS33615	WP_014150875.1	972	type I polyketide synthase, partial
pSCATT	NC_017585.1	1330285	1330959	-	-	-	SCATT_RS37390	WP_014627039.1	224	hypothetical protein
pSCATT	NC_017585.1	1331523	1333046	+	-	-	SCATT_RS33625	WP_014150873.1	507	AarF/ABC1/UbiB kinase family protein
pSCATT	NC_017585.1	1333097	1333792	-	-	-	SCATT_RS33630	WP_014150872.1	231	hypothetical protein
pSCATT	NC_017585.1	1333756	1334151	-	-	-	SCATT_RS33635	WP_014150871.1	131	hypothetical protein
pSCATT	NC_017585.1	1334142	1336013	-	-	-	SCATT_RS37395	WP_014627043.1	623	hypothetical protein
pSCATT	NC_017585.1	1336713	1339889	-	-	-	SCATT_RS33660	WP_014150868.1	1058	amidohydrolase
pSCATT	NC_017585.1	1340034	1340585	+	-	-	SCATT_RS33665	WP_014627045.1	183	hypothetical protein
pSCATT	NC_017585.1	1340572	1340931	-	-	-	SCATT_RS33670	WP_014150866.1	119	hypothetical protein
pSCATT	NC_017585.1	1341244	1341477	+	-	-	SCATT_RS33675	WP_014150865.1	77	hypothetical protein
pSCATT	NC_017585.1	1341614	1342036	+	-	-	SCATT_RS33680	WP_014150864.1	140	membrane protein
pSCATT	NC_017585.1	1342053	1343012	-	-	-	SCATT_RS33685	WP_014150863.1	319	LysR family transcriptional regulator
pSCATT	NC_017585.1	1343114	1344199	+	-	-	SCATT_RS33690	WP_014150862.1	361	putative sulfate exporter family transporter
pSCATT	NC_017585.1	1344348	1344527	+	-	-	SCATT_RS37405	WP_014627047.1	59	hypothetical protein
pSCATT	NC_017585.1	1344651	1345838	-	-	-	SCATT_RS33695	WP_014150861.1	395	glycosyltransferase
pSCATT	NC_017585.1	1345924	1346211	-	-	-	SCATT_RS37410	WP_014150860.1	95	hypothetical protein
pSCATT	NC_017585.1	1346198	1346641	+	-	-	SCATT_RS33700	WP_014150859.1	147	universal stress protein
pSCATT	NC_017585.1	1346806	1347993	-	-	-	SCATT_RS33705	WP_014150858.1	395	hypothetical protein
pSCATT	NC_017585.1	1348055	1350184	-	-	-	SCATT_RS33710	WP_014150857.1	709	xanthine dehydrogenase family protein molybdopterin-binding subunit
pSCATT	NC_017585.1	1350181	1351173	-	-	-	SCATT_RS33715	WP_014150856.1	330	xanthine dehydrogenase family protein subunit M
pSCATT	NC_017585.1	1351170	1351730	-	-	-	SCATT_RS33720	WP_014150855.1	186	oxidoreductase
pSCATT	NC_017585.1	1351755	1351994	+	-	-	SCATT_RS37415	WP_014627049.1	79	hypothetical protein
pSCATT	NC_017585.1	1352091	1352693	+	-	-	SCATT_RS33725	WP_014150854.1	200	TetR/AcrR family transcriptional regulator
pSCATT	NC_017585.1	1352793	1353365	+	-	-	SCATT_RS33730	WP_014150853.1	190	hypothetical protein
pSCATT	NC_017585.1	1353373	1353954	-	-	-	SCATT_RS33735	WP_014150852.1	193	TetR family transcriptional regulator
pSCATT	NC_017585.1	1353986	1355083	-	-	-	SCATT_RS33740	WP_014627050.1	365	cation transporter
pSCATT	NC_017585.1	1355769	1356122	-	-	-	SCATT_RS33750	WP_014627052.1	117	VOC family protein
pSCATT	NC_017585.1	1356191	1357075	+	-	-	SCATT_RS33755	WP_014150848.1	294	hypothetical protein
pSCATT	NC_017585.1	1357094	1358056	-	-	-	SCATT_RS33760	WP_014150847.1	320	zinc ribbon domain-containing protein
pSCATT	NC_017585.1	1358049	1358624	-	-	-	SCATT_RS33765	WP_014150846.1	191	phage tail protein I
pSCATT	NC_017585.1	1358621	1360582	-	-	-	SCATT_RS33770	WP_014150845.1	653	putative baseplate assembly protein
pSCATT	NC_017585.1	1360582	1361004	-	-	-	SCATT_RS33775	WP_014150844.1	140	hypothetical protein
pSCATT	NC_017585.1	1361001	1361312	-	-	-	SCATT_RS33780	WP_014150843.1	103	hypothetical protein
pSCATT	NC_017585.1	1361358	1363139	-	-	-	SCATT_RS33785	WP_014150842.1	593	type IV secretion protein Rhs
pSCATT	NC_017585.1	1363136	1363858	-	-	-	SCATT_RS33790	WP_014150841.1	240	LysM domain-containing protein
pSCATT	NC_017585.1	1363902	1364327	-	-	-	SCATT_RS33795	WP_014150840.1	141	phage tail protein
pSCATT	NC_017585.1	1364373	1367093	-	-	-	SCATT_RS37420	WP_014627053.1	906	hypothetical protein
pSCATT	NC_017585.1	1367255	1367728	-	-	-	SCATT_RS33810	WP_014150836.1	157	hypothetical protein
pSCATT	NC_017585.1	1367725	1368165	-	-	-	SCATT_RS33815	WP_014150835.1	146	phage tail protein
pSCATT	NC_017585.1	1368204	1369745	-	-	-	SCATT_RS33820	WP_014150834.1	513	phage tail sheath family protein
pSCATT	NC_017585.1	1369882	1371975	-	-	-	SCATT_RS33825	WP_014150833.1	697	ATP-binding protein
pSCATT	NC_017585.1	1371972	1372694	-	-	-	SCATT_RS33830	WP_014150832.1	240	DUF4255 domain-containing protein
pSCATT	NC_017585.1	1372691	1375828	-	-	-	SCATT_RS33835	WP_014150831.1	1045	hypothetical protein
pSCATT	NC_017585.1	1376092	1376799	-	-	-	SCATT_RS33840	WP_014627054.1	235	DNA-binding response regulator
pSCATT	NC_017585.1	1377020	1378351	+	-	-	SCATT_RS33845	WP_014150829.1	443	hypothetical protein
pSCATT	NC_017585.1	1378633	1378950	-	-	-	SCATT_RS37430	WP_014150828.1	105	hypothetical protein
pSCATT	NC_017585.1	1378863	1380188	+	-	-	SCATT_RS33850	WP_014150827.1	441	DUF4157 domain-containing protein
pSCATT	NC_017585.1	1380251	1381123	+	-	-	SCATT_RS33855	WP_041823854.1	290	class II glutamine amidotransferase
pSCATT	NC_017585.1	1381162	1381617	+	-	-	SCATT_RS33860	WP_014150825.1	151	N-acetyltransferase
pSCATT	NC_017585.1	1381803	1382048	+	-	-	SCATT_RS33865	WP_014150824.1	81	hypothetical protein
pSCATT	NC_017585.1	1382054	1382596	+	-	-	SCATT_RS33870	WP_014627058.1	180	peptidase
pSCATT	NC_017585.1	1382719	1384161	+	-	-	SCATT_RS33875	WP_014150822.1	480	argininosuccinate synthase
pSCATT	NC_017585.1	1384228	1385166	+	-	-	SCATT_RS33880	WP_014150821.1	312	hypothetical protein
pSCATT	NC_017585.1	1385186	1385620	-	-	-	SCATT_RS33885	WP_014150820.1	144	tautomerase family protein
pSCATT	NC_017585.1	1385762	1386673	+	-	-	SCATT_RS33890	WP_086010139.1	303	LysR family transcriptional regulator
pSCATT	NC_017585.1	1386740	1387330	+	-	lspA	SCATT_RS33895	WP_078590508.1	196	signal peptidase II
pSCATT	NC_017585.1	1387447	1387998	+	-	-	SCATT_RS33900	WP_014627060.1	183	hypothetical protein
pSCATT	NC_017585.1	1388146	1388940	+	-	-	SCATT_RS33905	WP_014150816.1	264	HD domain-containing protein
pSCATT	NC_017585.1	1389138	1389314	+	-	-	SCATT_RS33910	WP_014150815.1	58	methyltransferase
pSCATT	NC_017585.1	1389298	1389945	-	-	-	SCATT_RS33915	WP_014150814.1	215	hypothetical protein
pSCATT	NC_017585.1	1390183	1391127	-	-	-	SCATT_RS33920	WP_014150813.1	314	alpha/beta hydrolase
pSCATT	NC_017585.1	1391163	1391606	-	-	-	SCATT_RS33925	WP_014150812.1	147	nuclear transport factor 2 family protein
pSCATT	NC_017585.1	1391892	1392626	+	-	-	SCATT_RS33930	WP_014150811.1	244	hypothetical protein
pSCATT	NC_017585.1	1392756	1393913	+	-	-	SCATT_RS33935	WP_014150810.1	385	EstA family serine hydrolase
pSCATT	NC_017585.1	1393936	1394376	-	-	-	SCATT_RS33940	WP_078590565.1	146	2-phosphosulfolactate phosphatase
pSCATT	NC_017585.1	1394421	1395422	-	-	-	SCATT_RS33945	WP_041823577.1	333	esterase
pSCATT	NC_017585.1	1395489	1395719	-	-	-	SCATT_RS33950	WP_014150807.1	76	hypothetical protein
pSCATT	NC_017585.1	1395865	1398234	+	-	-	SCATT_RS33955	WP_014150806.1	789	XRE family transcriptional regulator
pSCATT	NC_017585.1	1398334	1400019	+	-	-	SCATT_RS33960	WP_014150805.1	561	two-component sensor histidine kinase
pSCATT	NC_017585.1	1400016	1400696	+	-	-	SCATT_RS33965	WP_014150804.1	226	DNA-binding response regulator
pSCATT	NC_017585.1	1400916	1401692	+	-	-	SCATT_RS33970	WP_014150803.1	258	ABC transporter ATP-binding protein
pSCATT	NC_017585.1	1401731	1404292	+	-	-	SCATT_RS33975	WP_014150802.1	853	ABC transporter permease
pSCATT	NC_017585.1	1404323	1405090	-	-	-	SCATT_RS33980	WP_014150801.1	255	SDR family NAD(P)-dependent oxidoreductase
pSCATT	NC_017585.1	1405087	1406571	-	-	-	SCATT_RS33985	WP_014150800.1	494	MFS transporter
pSCATT	NC_017585.1	1407946	1409409	+	-	-	SCATT_RS33995	WP_014150797.1	487	amidase
pSCATT	NC_017585.1	1409600	1411261	-	-	-	SCATT_RS34000	WP_041823575.1	553	arginine--tRNA ligase
pSCATT	NC_017585.1	1411531	1413339	+	-	-	SCATT_RS34005	WP_014150795.1	602	thiamine pyrophosphate-requiring protein
pSCATT	NC_017585.1	1413326	1414474	+	-	-	SCATT_RS34010	WP_014150794.1	382	mandelate racemase
pSCATT	NC_017585.1	1418145	1419284	+	-	-	SCATT_RS34025	WP_014150790.1	379	alkene reductase
pSCATT	NC_017585.1	1419304	1419984	-	-	-	SCATT_RS34030	WP_014150789.1	226	TetR family transcriptional regulator
pSCATT	NC_017585.1	1420086	1420997	+	-	-	SCATT_RS34035	WP_014150788.1	303	alpha/beta hydrolase
pSCATT	NC_017585.1	1421036	1421605	-	-	-	SCATT_RS34040	WP_014150787.1	189	TetR family transcriptional regulator
pSCATT	NC_017585.1	1421716	1422519	+	-	-	SCATT_RS34045	WP_014150786.1	267	class I SAM-dependent methyltransferase
pSCATT	NC_017585.1	1422653	1423066	+	-	-	SCATT_RS34050	WP_014150785.1	137	limonene-1,2-epoxide hydrolase
pSCATT	NC_017585.1	1423224	1423724	+	-	-	SCATT_RS34055	WP_014150784.1	166	DUF2165 domain-containing protein
pSCATT	NC_017585.1	1423703	1424611	-	-	-	SCATT_RS34060	WP_014150783.1	302	DUF3152 domain-containing protein
pSCATT	NC_017585.1	1424758	1425216	-	-	-	SCATT_RS34065	WP_014150782.1	152	SRPBCC family protein
pSCATT	NC_017585.1	1425277	1426152	-	-	-	SCATT_RS34070	WP_014150781.1	291	AraC family transcriptional regulator
pSCATT	NC_017585.1	1426182	1426421	-	-	-	SCATT_RS35755	WP_078590506.1	79	anti-sigma factor antagonist
pSCATT	NC_017585.1	1426660	1427904	-	-	-	SCATT_RS34080	WP_014150779.1	414	MFS transporter
pSCATT	NC_017585.1	1428040	1428993	+	-	-	SCATT_RS34085	WP_014150778.1	317	LysR family transcriptional regulator
pSCATT	NC_017585.1	1429002	1429850	-	-	-	SCATT_RS34090	WP_014150777.1	282	NAD(P)-dependent oxidoreductase
pSCATT	NC_017585.1	1429847	1430275	-	-	-	SCATT_RS34095	WP_014150776.1	142	hypothetical protein
pSCATT	NC_017585.1	1430462	1431382	+	-	-	SCATT_RS34100	WP_014150775.1	306	hypothetical protein
pSCATT	NC_017585.1	1431429	1431899	-	-	-	SCATT_RS34105	WP_014627071.1	156	cupin domain-containing protein
pSCATT	NC_017585.1	1431980	1432846	+	-	-	SCATT_RS34110	WP_014150773.1	288	LysR family transcriptional regulator
pSCATT	NC_017585.1	1432856	1433425	+	-	-	SCATT_RS34115	WP_014150772.1	189	N-acetyltransferase
pSCATT	NC_017585.1	1433790	1435793	+	-	-	SCATT_RS34120	WP_014150771.1	667	DNA-binding response regulator
pSCATT	NC_017585.1	1436009	1442170	+	-	-	SCATT_RS34125	WP_014627073.1	2053	KR domain-containing protein
pSCATT	NC_017585.1	1442239	1452144	+	-	-	SCATT_RS34130	WP_014150769.1	3301	KR domain-containing protein
pSCATT	NC_017585.1	1452164	1462405	+	-	-	SCATT_RS34135	WP_014150768.1	3413	KR domain-containing protein
pSCATT	NC_017585.1	1462402	1471659	+	-	-	SCATT_RS34140	WP_014150767.1	3085	KR domain-containing protein
pSCATT	NC_017585.1	1471656	1475120	+	-	-	SCATT_RS34145	WP_014150766.1	1154	KR domain-containing protein
pSCATT	NC_017585.1	1475117	1476025	+	-	-	SCATT_RS34150	WP_014150765.1	302	3-hydroxybutyryl-CoA dehydrogenase
pSCATT	NC_017585.1	1476038	1476295	+	-	-	SCATT_RS34155	WP_014150764.1	85	acyl carrier protein
pSCATT	NC_017585.1	1476306	1477451	+	-	-	SCATT_RS34160	WP_014150763.1	381	acyl-CoA dehydrogenase
pSCATT	NC_017585.1	1477448	1478518	+	-	-	SCATT_RS34165	WP_014150762.1	356	hypothetical protein
pSCATT	NC_017585.1	1478546	1479310	+	-	-	SCATT_RS34170	WP_014150761.1	254	thioesterase
pSCATT	NC_017585.1	1479330	1480658	+	-	-	SCATT_RS34175	WP_014150760.1	442	MFS transporter
pSCATT	NC_017585.1	1480651	1481895	+	-	-	SCATT_RS34180	WP_014150759.1	414	ATP-grasp domain-containing protein
pSCATT	NC_017585.1	1481912	1482673	-	-	-	SCATT_RS34185	WP_014150758.1	253	ABC transporter permease
pSCATT	NC_017585.1	1482663	1483589	-	-	-	SCATT_RS34190	WP_014150757.1	308	ABC transporter ATP-binding protein
pSCATT	NC_017585.1	1483580	1486156	-	-	-	SCATT_RS34195	WP_014627075.1	858	class I SAM-dependent methyltransferase
pSCATT	NC_017585.1	1486350	1486556	-	-	-	SCATT_RS37440	WP_014150754.1	68	hypothetical protein
pSCATT	NC_017585.1	1486562	1487983	+	-	-	SCATT_RS34200	WP_014150753.1	473	propionyl-CoA carboxylase subunit beta
pSCATT	NC_017585.1	1488010	1505817	+	-	-	SCATT_RS34205	WP_014150752.1	5935	KR domain-containing protein
pSCATT	NC_017585.1	1505859	1506086	+	-	-	SCATT_RS34210	WP_014627076.1	75	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
pSCATT	NC_017585.1	1506246	1506713	+	-	-	SCATT_RS34215	WP_041823566.1	155	hypothetical protein
pSCATT	NC_017585.1	1506836	1507219	-	-	-	SCATT_RS34220	WP_014150749.1	127	VOC family protein
pSCATT	NC_017585.1	1507260	1507550	-	-	-	SCATT_RS37445	WP_014627077.1	96	hypothetical protein
pSCATT	NC_017585.1	1507535	1507837	+	-	-	SCATT_RS37450	WP_014627079.1	100	oxidoreductase
pSCATT	NC_017585.1	1507809	1508012	-	-	-	SCATT_RS34225	WP_014150748.1	67	hypothetical protein
pSCATT	NC_017585.1	1508180	1510237	-	-	-	SCATT_RS34230	WP_014150747.1	685	peptidase S53
pSCATT	NC_017585.1	1510419	1511189	-	-	-	SCATT_RS34235	WP_014150746.1	256	SDR family NAD(P)-dependent oxidoreductase
pSCATT	NC_017585.1	1511331	1512305	+	-	-	SCATT_RS34240	WP_014150745.1	324	DNA-binding protein
pSCATT	NC_017585.1	1512370	1513512	-	-	-	SCATT_RS34245	WP_014150744.1	380	FAD-dependent monooxygenase
pSCATT	NC_017585.1	1513670	1514047	-	-	-	SCATT_RS34250	WP_014150743.1	125	transcriptional regulator
pSCATT	NC_017585.1	1514182	1515075	+	-	-	SCATT_RS34255	WP_014150742.1	297	SDR family NAD(P)-dependent oxidoreductase
pSCATT	NC_017585.1	1515041	1515736	-	-	-	SCATT_RS34260	WP_014150741.1	231	TetR/AcrR family transcriptional regulator
pSCATT	NC_017585.1	1516417	1517619	+	-	-	SCATT_RS37455	WP_014627083.1	400	putative tagatose 6-phosphate kinase-like protein
pSCATT	NC_017585.1	1517717	1521295	-	-	-	SCATT_RS34280	WP_014150738.1	1192	hypothetical protein
pSCATT	NC_017585.1	1521590	1522171	+	-	-	SCATT_RS34285	WP_014150737.1	193	TetR/AcrR family transcriptional regulator
pSCATT	NC_017585.1	1522187	1523860	-	-	-	SCATT_RS34290	WP_014150736.1	557	FAD-binding dehydrogenase
pSCATT	NC_017585.1	1524048	1524857	+	-	-	SCATT_RS34295	WP_014627084.1	269	hypothetical protein
pSCATT	NC_017585.1	1525062	1526114	+	-	-	SCATT_RS34300	WP_014150734.1	350	chitinase
pSCATT	NC_017585.1	1526092	1526703	-	-	-	SCATT_RS34305	WP_014150733.1	203	TetR family transcriptional regulator
pSCATT	NC_017585.1	1526812	1528191	-	-	-	SCATT_RS34310	WP_014150732.1	459	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A
pSCATT	NC_017585.1	1528178	1528387	-	-	-	SCATT_RS34315	WP_014150731.1	69	hypothetical protein
pSCATT	NC_017585.1	1528878	1529783	+	-	-	SCATT_RS34320	WP_014150728.1	301	MBL fold metallo-hydrolase
pSCATT	NC_017585.1	1529814	1530359	-	-	-	SCATT_RS34325	WP_014150727.1	181	hypothetical protein
pSCATT	NC_017585.1	1530356	1531336	-	-	-	SCATT_RS34330	WP_014150726.1	326	FAD-binding oxidoreductase
pSCATT	NC_017585.1	1531476	1532348	+	-	-	SCATT_RS34335	WP_014150725.1	290	LysR family transcriptional regulator
pSCATT	NC_017585.1	1532362	1533324	-	-	-	SCATT_RS34340	WP_014150724.1	320	EamA/RhaT family transporter
pSCATT	NC_017585.1	1533466	1533918	+	-	-	SCATT_RS34345	WP_014150723.1	150	Lrp/AsnC family transcriptional regulator
pSCATT	NC_017585.1	1533993	1534775	+	-	-	SCATT_RS34350	WP_014150722.1	260	alpha/beta hydrolase
pSCATT	NC_017585.1	1534812	1535717	-	-	-	SCATT_RS34355	WP_014150721.1	301	LysR family transcriptional regulator
pSCATT	NC_017585.1	1535813	1536964	+	-	-	SCATT_RS34360	WP_014150720.1	383	6-phosphogluconate dehydrogenase
pSCATT	NC_017585.1	1537010	1538254	-	-	-	SCATT_RS34365	WP_014150719.1	414	hypothetical protein
pSCATT	NC_017585.1	1538211	1538693	-	-	-	SCATT_RS34370	WP_014150718.1	160	hypothetical protein
pSCATT	NC_017585.1	1538775	1539227	-	-	-	SCATT_RS34375	WP_014150717.1	150	XRE family transcriptional regulator
pSCATT	NC_017585.1	1539406	1539972	-	-	-	SCATT_RS34380	WP_014150716.1	188	hypothetical protein
pSCATT	NC_017585.1	1540106	1540591	+	-	-	SCATT_RS34385	WP_014627089.1	161	hypothetical protein
pSCATT	NC_017585.1	1540627	1541007	-	-	-	SCATT_RS37460	WP_014627090.1	126	hypothetical protein
pSCATT	NC_017585.1	1541038	1542444	+	-	-	SCATT_RS34390	WP_014150713.1	468	radical SAM protein
pSCATT	NC_017585.1	1542492	1542818	+	-	-	SCATT_RS34395	WP_014150712.1	108	PqqD family protein
pSCATT	NC_017585.1	1542886	1543776	+	-	-	SCATT_RS34400	WP_014150711.1	296	ABC transporter ATP-binding protein
pSCATT	NC_017585.1	1543836	1544588	+	-	-	SCATT_RS34405	WP_042507803.1	250	ABC transporter permease
pSCATT	NC_017585.1	1544693	1545634	-	-	-	SCATT_RS34410	WP_014150709.1	313	hypothetical protein
pSCATT	NC_017585.1	1545779	1546519	-	-	-	SCATT_RS34415	WP_014150708.1	246	MgtC/SapB family protein
pSCATT	NC_017585.1	1546563	1546931	-	-	-	SCATT_RS34420	WP_014150707.1	122	glyoxalase
pSCATT	NC_017585.1	1547513	1547713	-	-	-	SCATT_RS34425	WP_014150706.1	66	hypothetical protein
pSCATT	NC_017585.1	1547807	1549750	+	-	-	SCATT_RS34430	WP_078590504.1	647	phytoene desaturase
pSCATT	NC_017585.1	1549747	1550697	+	-	-	SCATT_RS34435	WP_014150704.1	316	phytoene/squalene synthase family protein
pSCATT	NC_017585.1	1550694	1551680	+	-	-	SCATT_RS34440	WP_014150703.1	328	(2Fe-2S) ferredoxin
pSCATT	NC_017585.1	1551693	1553159	-	-	-	SCATT_RS34445	WP_042507806.1	488	FAD-dependent oxidoreductase
pSCATT	NC_017585.1	1553252	1554466	-	-	-	SCATT_RS34450	WP_014150701.1	404	lycopene cyclase
pSCATT	NC_017585.1	1554620	1555501	-	-	-	SCATT_RS34455	WP_014150700.1	293	alpha/beta hydrolase
pSCATT	NC_017585.1	1555668	1556348	+	-	-	SCATT_RS34460	WP_014150699.1	226	glutamine amidotransferase
pSCATT	NC_017585.1	1556396	1556722	+	-	-	SCATT_RS34465	WP_014150698.1	108	hypothetical protein
pSCATT	NC_017585.1	1556785	1557369	+	-	-	SCATT_RS34470	WP_014627093.1	194	DUF3159 domain-containing protein
