#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Un	NZ_JODY01000044.1	38165	38380	+	-	-	IF23_RS31670	WP_037680045.1	71	hypothetical protein
Un	NZ_JODY01000044.1	38420	41461	-	-	-	IF23_RS0128375	WP_030288682.1	1013	alpha-mannosidase
Un	NZ_JODY01000044.1	41528	42820	-	-	-	IF23_RS0128380	WP_030288684.1	430	hypothetical protein
Un	NZ_JODY01000044.1	43137	44696	+	-	-	IF23_RS0128385	WP_030288686.1	519	DUF2867 domain-containing protein
Un	NZ_JODY01000044.1	44765	45640	-	-	-	IF23_RS0128390	WP_030288687.1	291	lysozyme
Un	NZ_JODY01000045.1	401	1396	+	-	-	IF23_RS0128400	WP_030288693.1	331	tryptophan--tRNA ligase
Un	NZ_JODY01000045.1	1600	2409	-	-	-	IF23_RS0128405	WP_030288695.1	269	pyrroline-5-carboxylate reductase
Un	NZ_JODY01000045.1	2744	4192	+	-	-	IF23_RS0128410	WP_030288696.1	482	M1 family peptidase
Un	NZ_JODY01000045.1	4321	5127	-	-	-	IF23_RS0128415	WP_030288701.1	268	class I SAM-dependent methyltransferase
Un	NZ_JODY01000045.1	5192	5770	-	-	-	IF23_RS0128420	WP_051739949.1	192	hypothetical protein
Un	NZ_JODY01000045.1	5918	6232	-	-	-	IF23_RS0128425	WP_030288703.1	104	peptidase
Un	NZ_JODY01000045.1	6421	8910	+	-	-	IF23_RS0128430	WP_030288704.1	829	serine/threonine protein kinase
Un	NZ_JODY01000045.1	9081	9971	+	-	-	IF23_RS0128435	WP_030288705.1	296	hypothetical protein
Un	NZ_JODY01000045.1	9991	10662	-	-	-	IF23_RS0128440	WP_030288706.1	223	hydrolase
Un	NZ_JODY01000045.1	10838	11143	-	-	-	IF23_RS0128445	WP_030288707.1	101	hypothetical protein
Un	NZ_JODY01000045.1	11110	11544	-	-	-	IF23_RS33200	WP_078654325.1	144	hypothetical protein
Un	NZ_JODY01000045.1	11629	12555	+	-	-	IF23_RS0128450	WP_030288708.1	308	MBL fold metallo-hydrolase
Un	NZ_JODY01000045.1	12638	13939	-	-	-	IF23_RS0128455	WP_030288710.1	433	sensor histidine kinase
Un	NZ_JODY01000045.1	13948	14664	-	-	-	IF23_RS0128460	WP_030288712.1	238	DNA-binding response regulator
Un	NZ_JODY01000045.1	14674	15285	-	-	-	IF23_RS0128465	WP_030288713.1	203	hypothetical protein
Un	NZ_JODY01000045.1	15401	16006	-	-	-	IF23_RS0128470	WP_078654326.1	201	SigE family RNA polymerase sigma factor
Un	NZ_JODY01000045.1	16475	17437	-	-	-	IF23_RS0128475	WP_030288717.1	320	A/G-specific adenine glycosylase
Un	NZ_JODY01000045.1	17941	18387	+	-	-	IF23_RS0128480	WP_037680074.1	148	pyridoxamine 5\'-phosphate oxidase
Un	NZ_JODY01000045.1	18473	19081	-	-	-	IF23_RS0128485	WP_030288721.1	202	phosphatase PAP2 family protein
Un	NZ_JODY01000045.1	19526	20344	+	-	-	IF23_RS0128490	WP_030288723.1	272	hypothetical protein
Un	NZ_JODY01000045.1	20565	21554	+	-	-	IF23_RS0128495	WP_030288725.1	329	reductase
Un	NZ_JODY01000045.1	21678	22802	-	-	-	IF23_RS0128500	WP_030288727.1	374	DNA integrity scanning protein DisA
Un	NZ_JODY01000045.1	22934	24346	-	-	-	IF23_RS0128505	WP_030288729.1	470	DNA repair protein RadA
Un	NZ_JODY01000045.1	24800	26464	+	-	-	IF23_RS0128510	WP_078654329.1	554	sigma-70 family RNA polymerase sigma factor
Un	NZ_JODY01000045.1	26545	27426	-	-	-	IF23_RS0128515	WP_051739950.1	293	hypothetical protein
Un	NZ_JODY01000045.1	27539	28471	+	-	-	IF23_RS0128520	WP_030288735.1	310	Ppx/GppA family phosphatase
Un	NZ_JODY01000045.1	28510	29310	+	-	-	IF23_RS0128525	WP_030288737.1	266	sugar phosphate isomerase/epimerase
Un	NZ_JODY01000045.1	29553	31391	+	-	-	IF23_RS0128530	WP_030288739.1	612	dihydroxy-acid dehydratase
Un	NZ_JODY01000045.1	31941	32852	-	-	-	IF23_RS0128535	WP_030288741.1	303	N-acetyltransferase
Un	NZ_JODY01000045.1	32986	33636	-	-	-	IF23_RS0128540	WP_078654327.1	216	TetR family transcriptional regulator
Un	NZ_JODY01000045.1	33920	35200	+	-	-	IF23_RS0128545	WP_078654328.1	426	FAD-dependent monooxygenase
Un	NZ_JODY01000045.1	35223	35705	-	-	-	IF23_RS0128550	WP_030288745.1	160	hypothetical protein
Un	NZ_JODY01000045.1	35753	36049	-	-	-	IF23_RS0128555	WP_030288750.1	98	DUF397 domain-containing protein
Un	NZ_JODY01000045.1	36025	36879	-	-	-	IF23_RS0128560	WP_030288752.1	284	XRE family transcriptional regulator
Un	NZ_JODY01000045.1	37047	37253	+	-	-	IF23_RS0128565	WP_030288755.1	68	hypothetical protein
Un	NZ_JODY01000045.1	37277	37483	+	-	-	IF23_RS0128570	WP_030288757.1	68	hypothetical protein
Un	NZ_JODY01000045.1	37602	38318	-	-	-	IF23_RS0128575	WP_030288759.1	238	DUF4232 domain-containing protein
Un	NZ_JODY01000045.1	38524	40161	+	-	-	IF23_RS0128580	WP_030288766.1	545	transcriptional regulator
Un	NZ_JODY01000045.1	40392	42029	-	-	-	IF23_RS0128585	WP_030288771.1	545	MFS transporter
Un	NZ_JODY01000045.1	42167	42781	+	-	-	IF23_RS0128590	WP_037680067.1	204	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000045.1	42763	43401	-	-	-	IF23_RS0128595	WP_030288774.1	212	M23 family peptidase
Un	NZ_JODY01000046.1	49	717	-	-	-	IF23_RS0128600	WP_030288776.1	222	pentapeptide repeat-containing protein
Un	NZ_JODY01000046.1	998	2101	-	-	-	IF23_RS0128605	WP_037680095.1	367	aminopeptidase P family protein
Un	NZ_JODY01000046.1	2283	3119	+	-	-	IF23_RS0128610	WP_030288779.1	278	membrane protein
Un	NZ_JODY01000046.1	3326	4699	-	-	-	IF23_RS0128615	WP_030288781.1	457	sensor histidine kinase
Un	NZ_JODY01000046.1	4696	5361	-	-	-	IF23_RS0128620	WP_030288783.1	221	DNA-binding response regulator
Un	NZ_JODY01000046.1	5475	6062	-	-	-	IF23_RS0128625	WP_030288785.1	195	rhodanese-like domain-containing protein
Un	NZ_JODY01000046.1	6177	6464	+	-	-	IF23_RS0128630	WP_030288788.1	95	transcriptional regulator
Un	NZ_JODY01000046.1	6552	7298	-	-	-	IF23_RS0128635	WP_030288790.1	248	sulfite exporter TauE/SafE family protein
Un	NZ_JODY01000046.1	7499	8872	-	-	-	IF23_RS0128640	WP_030288792.1	457	MBL fold metallo-hydrolase
Un	NZ_JODY01000046.1	9467	10270	+	-	-	IF23_RS0128645	WP_030288794.1	267	hypothetical protein
Un	NZ_JODY01000046.1	10317	10649	-	-	-	IF23_RS0128650	WP_051739952.1	110	transcriptional regulator
Un	NZ_JODY01000046.1	10834	11400	-	-	-	IF23_RS0128655	WP_030288798.1	188	N-acetyltransferase
Un	NZ_JODY01000046.1	11522	12226	-	-	-	IF23_RS0128660	WP_030288800.1	234	hypothetical protein
Un	NZ_JODY01000046.1	12487	14895	-	-	-	IF23_RS0128665	WP_051739953.1	802	tetratricopeptide repeat protein
Un	NZ_JODY01000046.1	15529	16665	+	-	-	IF23_RS0128675	WP_030288805.1	378	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC
Un	NZ_JODY01000046.1	16910	17326	+	-	-	IF23_RS0128680	WP_030288807.1	138	hypothetical protein
Un	NZ_JODY01000046.1	17357	18085	+	-	-	IF23_RS0128685	WP_030288809.1	242	nucleotidyltransferase family protein
Un	NZ_JODY01000046.1	18177	19166	+	-	-	IF23_RS0128690	WP_037680093.1	329	alpha/beta hydrolase
Un	NZ_JODY01000046.1	19262	20884	-	-	-	IF23_RS0128695	WP_030288813.1	540	DoxX family protein
Un	NZ_JODY01000046.1	21058	22014	-	-	-	IF23_RS0128700	WP_030288815.1	318	23S rRNA (guanosine(2251)-2\'-O)-methyltransferase RlmB
Un	NZ_JODY01000046.1	22202	23593	-	-	-	IF23_RS0128705	WP_030288816.1	463	cysteine--tRNA ligase
Un	NZ_JODY01000046.1	23769	24179	-	-	-	IF23_RS0128710	WP_030288817.1	136	PPOX class F420-dependent oxidoreductase
Un	NZ_JODY01000046.1	24344	24871	-	-	-	IF23_RS0128715	WP_051739955.1	175	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
Un	NZ_JODY01000046.1	24864	25607	-	-	-	IF23_RS0128720	WP_030288819.1	247	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Un	NZ_JODY01000046.1	25973	26455	-	-	-	IF23_RS0128725	WP_003953493.1	160	MULTISPECIES: CarD family transcriptional regulator
Un	NZ_JODY01000046.1	26417	26701	+	-	-	IF23_RS33205	WP_078654330.1	94	hypothetical protein
Un	NZ_JODY01000046.1	27157	27831	+	-	-	IF23_RS0128730	WP_030288820.1	224	hypothetical protein
Un	NZ_JODY01000046.1	27928	28608	-	-	-	IF23_RS0128735	WP_030288822.1	226	DNA-binding response regulator
Un	NZ_JODY01000046.1	28605	29930	-	-	-	IF23_RS0128740	WP_030288824.1	441	two-component sensor histidine kinase
Un	NZ_JODY01000046.1	30553	31230	+	-	-	IF23_RS0128745	WP_030288826.1	225	phosphate transport system regulatory protein PhoU
Un	NZ_JODY01000046.1	32113	33903	+	-	-	IF23_RS33210	WP_078654331.1	596	DUF262 domain-containing protein
Un	NZ_JODY01000046.1	34097	34858	-	-	-	IF23_RS0128760	WP_030288829.1	253	phosphoglyceromutase
Un	NZ_JODY01000046.1	36482	38152	-	-	-	IF23_RS0128770	WP_030288833.1	556	hypothetical protein
Un	NZ_JODY01000046.1	38960	39997	+	-	-	IF23_RS0128775	WP_037680101.1	345	hydrolase
Un	NZ_JODY01000047.1	708	1697	+	-	-	IF23_RS0128780	WP_030288845.1	329	DUF4162 domain-containing protein
Un	NZ_JODY01000047.1	1700	2473	+	-	-	IF23_RS0128785	WP_030288847.1	257	multidrug ABC transporter permease
Un	NZ_JODY01000047.1	2589	3239	+	-	-	IF23_RS0128790	WP_030288849.1	216	DSBA oxidoreductase
Un	NZ_JODY01000047.1	3223	3444	+	-	-	IF23_RS0128795	WP_030288850.1	73	hypothetical protein
Un	NZ_JODY01000047.1	3533	3970	+	-	-	IF23_RS0128800	WP_030288852.1	145	MarR family transcriptional regulator
Un	NZ_JODY01000047.1	4140	4775	+	-	-	IF23_RS0128805	WP_078654335.1	211	isochorismatase
Un	NZ_JODY01000047.1	4858	5892	+	-	-	IF23_RS0128810	WP_030288855.1	344	N-acetyl-gamma-glutamyl-phosphate reductase
Un	NZ_JODY01000047.1	5889	7040	+	-	-	IF23_RS0128815	WP_030288857.1	383	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ
Un	NZ_JODY01000047.1	7037	7969	+	-	-	IF23_RS0128820	WP_078654332.1	310	acetylglutamate kinase
Un	NZ_JODY01000047.1	8017	9162	+	-	-	IF23_RS0128825	WP_051739960.1	381	acetylornithine transaminase
Un	NZ_JODY01000047.1	9280	9801	-	-	-	IF23_RS0128830	WP_051739957.1	173	GNAT family N-acetyltransferase
Un	NZ_JODY01000047.1	10315	10527	-	-	-	IF23_RS0128835	WP_030288863.1	70	MbtH family protein
Un	NZ_JODY01000047.1	10783	11886	+	-	-	IF23_RS0128840	WP_030288865.1	367	esterase
Un	NZ_JODY01000047.1	11937	13640	-	-	-	IF23_RS0128845	WP_030288867.1	567	ABC transporter ATP-binding protein
Un	NZ_JODY01000047.1	13627	24534	-	-	-	IF23_RS0128850	WP_030288868.1	3635	non-ribosomal peptide synthetase
Un	NZ_JODY01000047.1	24592	26379	-	-	-	IF23_RS0128855	WP_030288870.1	595	ABC transporter ATP-binding protein
Un	NZ_JODY01000047.1	26383	27441	-	-	-	IF23_RS0128860	WP_030288872.1	352	iron-siderophore ABC transporter substrate-binding protein
Un	NZ_JODY01000047.1	27526	28404	-	-	-	IF23_RS0128865	WP_030288875.1	292	ABC transporter ATP-binding protein
Un	NZ_JODY01000047.1	28445	29503	-	-	-	IF23_RS0128870	WP_030288877.1	352	iron ABC transporter permease
Un	NZ_JODY01000047.1	29500	30690	-	-	-	IF23_RS0128875	WP_078654333.1	396	iron ABC transporter permease
Un	NZ_JODY01000047.1	30751	32103	-	-	-	IF23_RS0128880	WP_030288881.1	450	L-lysine 6-monooxygenase
Un	NZ_JODY01000047.1	32364	33311	+	-	-	IF23_RS0128885	WP_030288883.1	315	methionyl-tRNA formyltransferase
Un	NZ_JODY01000047.1	33612	34373	-	-	-	IF23_RS0128890	WP_030288885.1	253	3-oxoacyl-ACP reductase
Un	NZ_JODY01000047.1	34457	34888	-	-	-	IF23_RS0128895	WP_030288887.1	143	Rrf2 family transcriptional regulator
Un	NZ_JODY01000047.1	35090	36013	+	-	-	IF23_RS0128900	WP_030288889.1	307	peptidase S41
Un	NZ_JODY01000047.1	36330	36575	+	-	-	IF23_RS0128905	WP_030288891.1	81	hypothetical protein
Un	NZ_JODY01000047.1	36900	37634	-	-	-	IF23_RS33225	WP_078654334.1	244	hypothetical protein
Un	NZ_JODY01000047.1	37864	38610	+	-	-	IF23_RS0128915	WP_030288895.1	248	hypothetical protein
Un	NZ_JODY01000048.1	60	974	+	-	-	IF23_RS0128920	WP_030288904.1	304	membrane protein
Un	NZ_JODY01000048.1	1030	1941	+	-	-	IF23_RS0128925	WP_030288907.1	303	ABC transporter ATP-binding protein
Un	NZ_JODY01000048.1	1995	2762	+	-	-	IF23_RS0128930	WP_051739962.1	255	ABC transporter permease
Un	NZ_JODY01000048.1	2983	3606	+	-	-	IF23_RS0128935	WP_078654345.1	207	adenosylcobinamide amidohydrolase
Un	NZ_JODY01000048.1	3901	5214	-	-	-	IF23_RS0128940	WP_030288912.1	437	MFS transporter
Un	NZ_JODY01000048.1	5572	6282	-	-	-	IF23_RS0128945	WP_030288920.1	236	FadR family transcriptional regulator
Un	NZ_JODY01000048.1	6526	7359	-	-	-	IF23_RS0128950	WP_030288921.1	277	Cof-type HAD-IIB family hydrolase
Un	NZ_JODY01000048.1	7356	8645	-	-	-	IF23_RS0128955	WP_030288923.1	429	serine--tRNA ligase
Un	NZ_JODY01000048.1	9389	10315	-	-	-	IF23_RS0128960	WP_030288925.1	308	prephenate dehydratase
Un	NZ_JODY01000048.1	10482	11849	-	-	-	IF23_RS0128965	WP_030288926.1	455	deferrochelatase/peroxidase EfeB
Un	NZ_JODY01000048.1	11849	14017	-	-	-	IF23_RS0128970	WP_078654336.1	722	hypothetical protein
Un	NZ_JODY01000048.1	14129	14704	-	-	-	IF23_RS0128975	WP_078654337.1	191	copper chaperone PCu(A)C
Un	NZ_JODY01000048.1	14701	15351	-	-	-	IF23_RS0128980	WP_030288931.1	216	SCO family protein
Un	NZ_JODY01000048.1	15422	16177	-	-	-	IF23_RS0128985	WP_030288932.1	251	DUF1775 domain-containing protein
Un	NZ_JODY01000048.1	16812	17000	+	-	-	IF23_RS33230	WP_078654338.1	62	hypothetical protein
Un	NZ_JODY01000048.1	17447	17908	+	-	-	IF23_RS0128995	WP_030288934.1	153	ATP-binding protein
Un	NZ_JODY01000048.1	18081	18620	-	-	-	IF23_RS0129000	WP_037680121.1	179	cupin domain-containing protein
Un	NZ_JODY01000048.1	18887	19654	-	-	-	IF23_RS0129005	WP_078654339.1	255	SDR family NAD(P)-dependent oxidoreductase
Un	NZ_JODY01000048.1	19651	20229	-	-	-	IF23_RS0129010	WP_051739966.1	192	hypothetical protein
Un	NZ_JODY01000048.1	20337	20990	-	-	-	IF23_RS0129015	WP_078654340.1	217	TetR/AcrR family transcriptional regulator
Un	NZ_JODY01000048.1	21381	21884	+	-	-	IF23_RS0129020	WP_030288949.1	167	hypothetical protein
Un	NZ_JODY01000048.1	22039	22539	-	-	-	IF23_RS0129025	WP_030288950.1	166	cupin domain-containing protein
Un	NZ_JODY01000048.1	22609	23163	+	-	-	IF23_RS0129030	WP_051739965.1	184	MarR family transcriptional regulator
Un	NZ_JODY01000048.1	23343	23786	-	-	-	IF23_RS0129035	WP_030288953.1	147	hypothetical protein
Un	NZ_JODY01000048.1	23948	24658	-	-	-	IF23_RS0129040	WP_078654341.1	236	DUF4232 domain-containing protein
Un	NZ_JODY01000048.1	24988	25227	-	-	-	IF23_RS32285	WP_051739968.1	79	hypothetical protein
Un	NZ_JODY01000048.1	25598	25816	+	-	-	IF23_RS0129050	WP_030288959.1	72	DUF397 domain-containing protein
Un	NZ_JODY01000048.1	25915	27255	-	-	-	IF23_RS0129055	WP_078654342.1	446	DUF2029 domain-containing protein
Un	NZ_JODY01000048.1	27713	28390	+	-	-	IF23_RS0129060	WP_030288962.1	225	TetR family transcriptional regulator
Un	NZ_JODY01000048.1	28449	28727	+	-	-	IF23_RS0129065	WP_030288964.1	92	DUF1876 domain-containing protein
Un	NZ_JODY01000048.1	28801	30264	-	-	-	IF23_RS0129070	WP_030288966.1	487	peptidase M24 family protein
Un	NZ_JODY01000048.1	30346	32043	-	-	-	IF23_RS0129075	WP_078654343.1	565	serine/threonine-protein phosphatase
Un	NZ_JODY01000048.1	32720	33424	+	-	-	IF23_RS0129080	WP_030288969.1	234	DNA primase
Un	NZ_JODY01000048.1	34002	34970	-	-	-	IF23_RS0129085	WP_030288970.1	322	topoisomerase II
Un	NZ_JODY01000048.1	35243	36004	-	-	-	IF23_RS31680	WP_078654344.1	253	hypothetical protein
Un	NZ_JODY01000048.1	36145	36993	-	-	-	IF23_RS0129095	WP_030288972.1	282	glycerophosphodiester phosphodiesterase
Un	NZ_JODY01000049.1	1	504	+	-	-	IF23_RS0129100	WP_030288974.1	167	hypothetical protein, partial
Un	NZ_JODY01000049.1	744	1514	-	-	-	IF23_RS0129105	WP_030288975.1	256	IS5/IS1182 family transposase
Un	NZ_JODY01000049.1	1706	2914	-	-	-	IF23_RS0129110	WP_030288977.1	402	hypothetical protein
Un	NZ_JODY01000049.1	2907	3260	-	-	-	IF23_RS0129115	WP_051739969.1	117	hypothetical protein
Un	NZ_JODY01000049.1	4239	5108	+	-	-	IF23_RS0129120	WP_030288980.1	289	aminoglycoside 3-N-acetyltransferase
Un	NZ_JODY01000049.1	5431	6450	+	-	-	IF23_RS0129125	WP_078654346.1	339	hypothetical protein
Un	NZ_JODY01000049.1	6506	7780	+	-	-	IF23_RS0129130	WP_030288983.1	424	glutamine--scyllo-inositol aminotransferase
Un	NZ_JODY01000049.1	7849	9009	+	-	-	IF23_RS31685	WP_051739970.1	386	hypothetical protein
Un	NZ_JODY01000049.1	9076	10329	+	-	-	IF23_RS0129140	WP_030288988.1	417	glycosyltransferase family 1 protein
Un	NZ_JODY01000049.1	10326	12131	+	-	-	IF23_RS0129145	WP_051739971.1	601	ABC transporter ATP-binding protein
Un	NZ_JODY01000049.1	12131	14038	+	-	-	IF23_RS0129150	WP_078654347.1	635	ABC transporter ATP-binding protein
Un	NZ_JODY01000049.1	14058	15698	+	-	-	IF23_RS0129155	WP_051739972.1	546	GMC family oxidoreductase
Un	NZ_JODY01000049.1	15723	16619	+	-	-	IF23_RS0129160	WP_030288997.1	298	radical SAM protein
Un	NZ_JODY01000049.1	16616	17311	+	-	-	IF23_RS32290	WP_030288999.1	231	histidine phosphatase family protein
Un	NZ_JODY01000049.1	17308	17580	+	-	-	IF23_RS0129170	WP_030289001.1	90	hypothetical protein
Un	NZ_JODY01000049.1	17585	18661	+	-	-	IF23_RS0129175	WP_030289003.1	358	hypothetical protein
Un	NZ_JODY01000049.1	18666	19418	+	-	-	IF23_RS32295	WP_051739973.1	250	PIG-L family deacetylase
Un	NZ_JODY01000049.1	19448	21352	-	-	-	IF23_RS0129185	WP_030289008.1	634	hypothetical protein
Un	NZ_JODY01000049.1	21532	22782	+	-	-	IF23_RS0129190	WP_078654348.1	416	hypothetical protein
Un	NZ_JODY01000049.1	22834	26652	+	-	-	IF23_RS0129195	WP_030289010.1	1272	hypothetical protein
Un	NZ_JODY01000049.1	26731	28098	-	-	-	IF23_RS0129200	WP_030289011.1	455	alkaline phosphatase
Un	NZ_JODY01000049.1	28960	29748	+	-	-	IF23_RS0129210	WP_030289014.1	262	aminoglycoside 3\'-phosphotransferase
Un	NZ_JODY01000049.1	31954	32529	+	-	-	IF23_RS0129230	WP_030289023.1	191	hypothetical protein
Un	NZ_JODY01000050.1	1	1264	-	-	-	IF23_RS32300	WP_051739975.1	421	hypothetical protein, partial
Un	NZ_JODY01000050.1	1501	3342	+	-	-	IF23_RS0129240	WP_051739976.1	613	hypothetical protein
Un	NZ_JODY01000050.1	3425	4318	-	-	-	IF23_RS31710	WP_051739979.1	297	hypothetical protein
Un	NZ_JODY01000050.1	4784	5440	+	-	-	IF23_RS0129250	WP_030289028.1	218	phosphoribosylglycinamide formyltransferase
Un	NZ_JODY01000050.1	5437	7011	+	-	-	IF23_RS0129255	WP_030289029.1	524	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase PurH
Un	NZ_JODY01000050.1	7181	7729	-	-	-	IF23_RS0129260	WP_030289030.1	182	hypothetical protein
Un	NZ_JODY01000050.1	7860	8597	-	-	-	IF23_RS0129265	WP_030289031.1	245	RDD family protein
Un	NZ_JODY01000050.1	8864	9718	+	-	-	IF23_RS0129270	WP_030289036.1	284	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
Un	NZ_JODY01000050.1	9776	10204	+	-	-	IF23_RS0129275	WP_030289038.1	142	DUF3017 domain-containing protein
Un	NZ_JODY01000050.1	10670	11461	+	-	-	IF23_RS0129280	WP_030289040.1	263	hypothetical protein
Un	NZ_JODY01000050.1	11935	12789	+	-	-	IF23_RS31715	WP_030289042.1	284	DUF2690 domain-containing protein, partial
Un	NZ_JODY01000050.1	13570	14559	+	-	-	IF23_RS0129290	WP_030289044.1	329	malate dehydrogenase
Un	NZ_JODY01000050.1	14788	16608	+	-	-	IF23_RS0129295	WP_037680186.1	606	hypothetical protein
Un	NZ_JODY01000050.1	16595	16966	+	-	-	IF23_RS0129300	WP_030289047.1	123	hypothetical protein
Un	NZ_JODY01000050.1	17371	17943	+	-	-	IF23_RS33245	WP_078654349.1	190	hypothetical protein
Un	NZ_JODY01000050.1	18084	18293	-	-	-	IF23_RS0129310	WP_030289051.1	69	hypothetical protein
Un	NZ_JODY01000050.1	18476	19486	+	-	-	IF23_RS0129315	WP_051739978.1	336	hypothetical protein
Un	NZ_JODY01000050.1	19593	19922	+	-	-	IF23_RS0129320	WP_030289053.1	109	hypothetical protein
Un	NZ_JODY01000050.1	19944	20558	-	-	-	IF23_RS0129325	WP_030289054.1	204	Uma2 family endonuclease
Un	NZ_JODY01000050.1	20696	21526	-	-	-	IF23_RS0129330	WP_030289057.1	276	hypothetical protein
Un	NZ_JODY01000050.1	21725	23227	+	-	-	IF23_RS0129335	WP_030289059.1	500	betaine-aldehyde dehydrogenase
Un	NZ_JODY01000050.1	23393	24961	+	-	-	IF23_RS0129340	WP_030289061.1	522	oxidoreductase
Un	NZ_JODY01000050.1	24961	26127	+	-	-	IF23_RS0129345	WP_030289063.1	388	glycine/betaine ABC transporter ATP-binding protein
Un	NZ_JODY01000050.1	26288	28267	+	-	-	IF23_RS0129355	WP_030289064.1	659	glycine/betaine ABC transporter permease
Un	NZ_JODY01000050.1	28270	29262	+	-	-	IF23_RS0129360	WP_030289066.1	330	glycine/betaine ABC transporter substrate-binding protein
Un	NZ_JODY01000050.1	29311	30048	-	-	-	IF23_RS0129365	WP_030289069.1	245	isocitrate lyase/phosphoenolpyruvate mutase family protein
Un	NZ_JODY01000050.1	30083	30562	-	-	-	IF23_RS0129370	WP_030289071.1	159	carboxymuconolactone decarboxylase family protein
Un	NZ_JODY01000051.1	65	1114	-	-	-	IF23_RS0129380	WP_051739981.1	349	ABC transporter ATP-binding protein
Un	NZ_JODY01000051.1	1463	2329	+	-	-	IF23_RS0129385	WP_030289076.1	288	Xaa-Pro aminopeptidase
Un	NZ_JODY01000051.1	2386	4227	+	-	-	IF23_RS0129390	WP_078654355.1	613	short chain dehydrogenase
Un	NZ_JODY01000051.1	4139	4498	-	-	-	IF23_RS33250	WP_078654350.1	119	hypothetical protein
Un	NZ_JODY01000051.1	4571	5782	+	-	-	IF23_RS0129400	WP_078654351.1	403	MerR family DNA-binding transcriptional regulator
Un	NZ_JODY01000051.1	5879	7198	-	-	-	IF23_RS0129405	WP_030289082.1	439	9-cis-epoxycarotenoid dioxygenase
Un	NZ_JODY01000051.1	7203	7532	-	-	-	IF23_RS0129410	WP_030289085.1	109	hypothetical protein
Un	NZ_JODY01000051.1	7644	8276	+	-	-	IF23_RS0129415	WP_037680205.1	210	PadR family transcriptional regulator
Un	NZ_JODY01000051.1	8353	8916	-	-	-	IF23_RS0129420	WP_030289089.1	187	hypothetical protein
Un	NZ_JODY01000051.1	9031	9930	-	-	-	IF23_RS0129425	WP_030289091.1	299	zinc metalloprotease HtpX
Un	NZ_JODY01000051.1	10224	11138	+	-	-	IF23_RS0129430	WP_030289093.1	304	LLM class flavin-dependent oxidoreductase
Un	NZ_JODY01000051.1	11233	12285	+	-	-	IF23_RS0129435	WP_030289094.1	350	hydrolase
Un	NZ_JODY01000051.1	12475	14220	-	-	-	IF23_RS0129440	WP_078654352.1	581	histidine kinase
Un	NZ_JODY01000051.1	14329	17952	-	-	-	IF23_RS0129445	WP_078654353.1	1207	thiol reductant ABC exporter subunit CydD
Un	NZ_JODY01000051.1	18109	19110	-	-	-	IF23_RS0129450	WP_030289100.1	333	cytochrome d ubiquinol oxidase subunit II
Un	NZ_JODY01000051.1	19121	20626	-	-	-	IF23_RS0129455	WP_030289102.1	501	cytochrome ubiquinol oxidase subunit I
Un	NZ_JODY01000051.1	20900	21979	-	-	-	IF23_RS0129460	WP_030289104.1	359	histidinol-phosphate transaminase
Un	NZ_JODY01000051.1	22379	23479	+	-	-	IF23_RS0129465	WP_037680208.1	366	LacI family transcriptional regulator
Un	NZ_JODY01000051.1	23830	24954	+	-	-	IF23_RS0129470	WP_030289107.1	374	hypothetical protein
Un	NZ_JODY01000051.1	25022	25231	-	-	-	IF23_RS0129475	WP_030289109.1	69	hypothetical protein
